,text,labels
28823,Clear throughout the day.,1
28824,Clear throughout the day.,1
28830,Clear throughout the day.,1
28832,Clear throughout the day.,1
28836,Clear throughout the day.,1
28837,Clear throughout the day.,1
28838,Clear throughout the day.,1
28843,Partly cloudy throughout the day.,1
28844,Clear throughout the day.,1
28845,Clear throughout the day.,1
28851,Clear throughout the day.,1
28852,Clear throughout the day.,1
28853,Clear throughout the day.,1
28877,Clear throughout the day.,1
28878,Clear throughout the day.,1
28879,Clear throughout the day.,1
28880,Clear throughout the day.,1
28885,Clear throughout the day.,1
28886,Clear throughout the day.,1
28891,Clear throughout the day.,1
28892,Clear throughout the day.,1
28894,Partly cloudy throughout the day.,1
28945,Foggy in the morning.,1
28946,Foggy in the morning.,1
28947,Clear throughout the day.,1
28948,Foggy starting in the afternoon.,1
28965,Foggy throughout the day.,1
28971,Foggy throughout the day.,1
28972,Foggy in the morning.,1
28974,Foggy throughout the day.,1
28975,Foggy until evening.,1
28976,Foggy overnight.,1
28995,Foggy in the afternoon and evening.,1
28996,Foggy in the afternoon and evening.,1
28999,Foggy overnight.,1
29000,Clear throughout the day.,1
29003,"Foggy until morning, starting again in the evening.",1
29007,"Foggy until morning, starting again in the evening.",1
29016,Clear throughout the day.,1
29030,Clear throughout the day.,1
29054,Partly cloudy throughout the day.,1
29056,Partly cloudy throughout the day.,1
29060,Clear throughout the day.,1
29061,Clear throughout the day.,1
29062,Clear throughout the day.,1
29069,Clear throughout the day.,1
29072,Clear throughout the day.,1
29076,Clear throughout the day.,1
29098,Clear throughout the day.,1
29101,Clear throughout the day.,1
29102,Clear throughout the day.,1
29103,Clear throughout the day.,1
29110,Clear throughout the day.,1
29115,Clear throughout the day.,1
29126,Clear throughout the day.,1
29136,Clear throughout the day.,1
29153,Clear throughout the day.,1
29157,Clear throughout the day.,1
29161,Clear throughout the day.,1
29165,Clear throughout the day.,1
29170,Clear throughout the day.,1
29171,Clear throughout the day.,1
29173,Clear throughout the day.,1
29174,Clear throughout the day.,1
29179,Clear throughout the day.,1
29180,Clear throughout the day.,1
29184,Clear throughout the day.,1
29186,Clear throughout the day.,1
29187,Clear throughout the day.,1
29188,Clear throughout the day.,1
29193,Clear throughout the day.,1
29195,Clear throughout the day.,1
29197,Clear throughout the day.,1
29201,Clear throughout the day.,1
29213,Clear throughout the day.,1
29216,Clear throughout the day.,1
29220,Partly cloudy throughout the day.,1
29221,Clear throughout the day.,1
29222,Partly cloudy throughout the day.,1
29226,Clear throughout the day.,1
29227,Clear throughout the day.,1
29229,Clear throughout the day.,1
29230,Clear throughout the day.,1
29232,Clear throughout the day.,1
29235,Clear throughout the day.,1
29240,Clear throughout the day.,1
29241,Partly cloudy throughout the day.,1
29244,Clear throughout the day.,1
29247,Clear throughout the day.,1
29248,Clear throughout the day.,1
29250,Clear throughout the day.,1
29251,Clear throughout the day.,1
29254,Clear throughout the day.,1
29255,Clear throughout the day.,1
29257,Clear throughout the day.,1
29258,Partly cloudy throughout the day.,1
29260,Clear throughout the day.,1
29268,Clear throughout the day.,1
29274,Clear throughout the day.,1
29276,Clear throughout the day.,1
29278,Clear throughout the day.,1
29283,Clear throughout the day.,1
29284,Clear throughout the day.,1
29285,Clear throughout the day.,1
29286,Windy overnight.,1
29289,Partly cloudy throughout the day.,1
29290,Clear throughout the day.,1
29291,Clear throughout the day.,1
29294,Partly cloudy throughout the day.,1
29297,Clear throughout the day.,1
29299,Clear throughout the day.,1
29307,Clear throughout the day.,1
29309,Clear throughout the day.,1
29310,Clear throughout the day.,1
29313,Clear throughout the day.,1
29314,Clear throughout the day.,1
29315,Clear throughout the day.,1
29320,Clear throughout the day.,1
29321,Clear throughout the day.,1
29322,Clear throughout the day.,1
29326,Clear throughout the day.,1
29327,Clear throughout the day.,1
29328,Clear throughout the day.,1
29330,Clear throughout the day.,1
29331,Clear throughout the day.,1
29332,Clear throughout the day.,1
29333,Clear throughout the day.,1
29337,Partly cloudy throughout the day.,1
29340,Clear throughout the day.,1
29341,Clear throughout the day.,1
29343,Clear throughout the day.,1
29350,Clear throughout the day.,1
29351,Clear throughout the day.,1
29362,Clear throughout the day.,1
29370,Partly cloudy throughout the day.,1
29383,Clear throughout the day.,1
29395,Partly cloudy throughout the day.,1
29396,Clear throughout the day.,1
29415,Clear throughout the day.,1
29418,Partly cloudy throughout the day.,1
29419,Clear throughout the day.,1
29421,Clear throughout the day.,1
29422,Clear throughout the day.,1
29427,Clear throughout the day.,1
29428,Clear throughout the day.,1
29429,Clear throughout the day.,1
29435,Clear throughout the day.,1
29436,Clear throughout the day.,1
29437,Clear throughout the day.,1
29438,Clear throughout the day.,1
29439,Clear throughout the day.,1
29440,Clear throughout the day.,1
29441,Clear throughout the day.,1
29442,Clear throughout the day.,1
29443,Clear throughout the day.,1
29444,Partly cloudy throughout the day.,1
29445,Clear throughout the day.,1
29456,Clear throughout the day.,1
29458,Clear throughout the day.,1
29459,Clear throughout the day.,1
29460,Partly cloudy throughout the day.,1
29462,Clear throughout the day.,1
29463,Clear throughout the day.,1
29467,Clear throughout the day.,1
29468,Partly cloudy throughout the day.,1
29469,Clear throughout the day.,1
29470,Clear throughout the day.,1
29471,Clear throughout the day.,1
29472,Clear throughout the day.,1
29473,Clear throughout the day.,1
29474,Clear throughout the day.,1
29475,Clear throughout the day.,1
29476,Clear throughout the day.,1
29477,Clear throughout the day.,1
29478,Clear throughout the day.,1
29480,Clear throughout the day.,1
29481,Clear throughout the day.,1
29483,Partly cloudy throughout the day.,1
29484,Clear throughout the day.,1
29485,Clear throughout the day.,1
29486,Clear throughout the day.,1
29487,Clear throughout the day.,1
29489,Clear throughout the day.,1
29490,Clear throughout the day.,1
29491,Clear throughout the day.,1
29492,Clear throughout the day.,1
29493,Clear throughout the day.,1
29494,Clear throughout the day.,1
29495,Clear throughout the day.,1
29500,Clear throughout the day.,1
29501,Clear throughout the day.,1
29502,Clear throughout the day.,1
29505,Clear throughout the day.,1
29509,Clear throughout the day.,1
29511,Clear throughout the day.,1
29512,Clear throughout the day.,1
29513,Clear throughout the day.,1
29514,Clear throughout the day.,1
29515,Clear throughout the day.,1
29516,Clear throughout the day.,1
29517,Clear throughout the day.,1
29518,Clear throughout the day.,1
29519,Clear throughout the day.,1
29520,Clear throughout the day.,1
29521,Clear throughout the day.,1
29522,Clear throughout the day.,1
29523,Clear throughout the day.,1
29524,Clear throughout the day.,1
29525,Clear throughout the day.,1
29526,Clear throughout the day.,1
29527,Clear throughout the day.,1
29531,Clear throughout the day.,1
29532,Clear throughout the day.,1
29533,Clear throughout the day.,1
29535,Clear throughout the day.,1
29538,Clear throughout the day.,1
29539,Clear throughout the day.,1
29540,Clear throughout the day.,1
29541,Clear throughout the day.,1
29542,Clear throughout the day.,1
29543,Windy overnight.,1
29546,Clear throughout the day.,1
29547,Clear throughout the day.,1
29548,Clear throughout the day.,1
29549,Clear throughout the day.,1
29550,Clear throughout the day.,1
29552,Clear throughout the day.,1
29553,Clear throughout the day.,1
29554,Clear throughout the day.,1
29555,Clear throughout the day.,1
29563,Clear throughout the day.,1
29564,Clear throughout the day.,1
29579,Humid throughout the day.,1
29580,Humid throughout the day.,1
29586,Windy in the morning.,1
29591,Clear throughout the day.,1
29592,Partly cloudy throughout the day.,1
29593,Clear throughout the day.,1
29594,Clear throughout the day.,1
29595,Clear throughout the day.,1
29596,Clear throughout the day.,1
29597,Clear throughout the day.,1
29598,Clear throughout the day.,1
29599,Humid throughout the day.,1
29602,Clear throughout the day.,1
29605,Humid throughout the day.,1
29606,Humid throughout the day.,1
29607,Humid throughout the day.,1
29608,Humid throughout the day.,1
29609,Humid and partly cloudy throughout the day.,1
29610,Humid throughout the day.,1
29611,Humid throughout the day.,1
29612,Humid throughout the day.,1
29613,Humid throughout the day.,1
29614,Humid throughout the day.,1
29615,Humid throughout the day.,1
29616,Humid throughout the day.,1
29617,Humid throughout the day.,1
29618,Humid throughout the day.,1
29619,Humid throughout the day.,1
29623,Humid throughout the day.,1
29624,Humid throughout the day.,1
29626,Clear throughout the day.,1
29631,Humid throughout the day.,1
29632,Humid throughout the day.,1
29633,Humid throughout the day.,1
29639,Clear throughout the day.,1
29640,Clear throughout the day.,1
29641,Humid throughout the day.,1
29642,Humid throughout the day.,1
29643,Humid throughout the day.,1
29644,Clear throughout the day.,1
29645,Humid throughout the day.,1
29646,Humid throughout the day.,1
29647,Humid throughout the day.,1
29648,Humid throughout the day.,1
29649,Humid throughout the day.,1
29650,Humid throughout the day.,1
29651,Humid throughout the day.,1
29652,Clear throughout the day.,1
29653,Clear throughout the day.,1
29654,Clear throughout the day.,1
29655,Humid throughout the day.,1
29656,Humid throughout the day.,1
29657,Humid throughout the day.,1
29658,Humid throughout the day.,1
29659,Humid throughout the day.,1
29660,Humid throughout the day.,1
29661,Clear throughout the day.,1
29662,Humid and partly cloudy throughout the day.,1
29663,Humid and partly cloudy throughout the day.,1
29664,Humid throughout the day.,1
29665,Humid and partly cloudy throughout the day.,1
29666,Humid throughout the day.,1
29667,Humid throughout the day.,1
29668,Humid throughout the day.,1
29671,Humid throughout the day.,1
29672,Humid throughout the day.,1
29673,Humid throughout the day.,1
29674,Humid throughout the day.,1
29675,Humid throughout the day.,1
29676,Humid throughout the day.,1
29677,Humid throughout the day.,1
29678,Humid throughout the day.,1
29698,Clear throughout the day.,1
29715,Clear throughout the day.,1
29716,Clear throughout the day.,1
29755,Clear throughout the day.,1
29757,Clear throughout the day.,1
29758,Windy overnight.,1
29762,Clear throughout the day.,1
29763,Clear throughout the day.,1
29764,Clear throughout the day.,1
29766,Clear throughout the day.,1
29771,Clear throughout the day.,1
29773,Partly cloudy throughout the day.,1
29774,Clear throughout the day.,1
29779,Clear throughout the day.,1
29780,Clear throughout the day.,1
29781,Clear throughout the day.,1
29784,Clear throughout the day.,1
29785,Clear throughout the day.,1
29801,Partly cloudy throughout the day.,1
29802,Clear throughout the day.,1
29803,Clear throughout the day.,1
29817,Clear throughout the day.,1
29818,Clear throughout the day.,1
29824,Partly cloudy throughout the day.,1
29825,Partly cloudy throughout the day.,1
29826,Clear throughout the day.,1
29833,Partly cloudy throughout the day.,1
29836,Clear throughout the day.,1
29839,Clear throughout the day.,1
29847,Clear throughout the day.,1
29848,Clear throughout the day.,1
29849,Clear throughout the day.,1
29855,Clear throughout the day.,1
29857,Clear throughout the day.,1
29858,Partly cloudy throughout the day.,1
29859,Clear throughout the day.,1
29860,Clear throughout the day.,1
29861,Clear throughout the day.,1
29877,Clear throughout the day.,1
29878,Clear throughout the day.,1
29885,Windy overnight.,1
29892,Clear throughout the day.,1
29907,Clear throughout the day.,1
29908,Clear throughout the day.,1
29932,Clear throughout the day.,1
29933,Clear throughout the day.,1
29934,Clear throughout the day.,1
29935,Clear throughout the day.,1
29936,Clear throughout the day.,1
29937,Clear throughout the day.,1
29938,Partly cloudy throughout the day.,1
29939,Clear throughout the day.,1
29955,Clear throughout the day.,1
29958,Clear throughout the day.,1
29959,Clear throughout the day.,1
29962,Clear throughout the day.,1
29963,Clear throughout the day.,1
29964,Clear throughout the day.,1
29965,Clear throughout the day.,1
29966,Clear throughout the day.,1
29967,Clear throughout the day.,1
29969,Clear throughout the day.,1
29970,Clear throughout the day.,1
29972,Clear throughout the day.,1
29980,Clear throughout the day.,1
29981,Clear throughout the day.,1
29982,Clear throughout the day.,1
29989,Clear throughout the day.,1
29993,Clear throughout the day.,1
29994,Clear throughout the day.,1
29995,Partly cloudy throughout the day.,1
29996,Clear throughout the day.,1
29997,Clear throughout the day.,1
29998,Clear throughout the day.,1
29999,Clear throughout the day.,1
30001,Humid throughout the day.,1
30002,Clear throughout the day.,1
30003,Clear throughout the day.,1
30004,Clear throughout the day.,1
30005,Clear throughout the day.,1
30006,Clear throughout the day.,1
30008,Humid throughout the day.,1
